Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","686","Senegal","5110","Area","6620","Cropland","2020","2020","1000 ha","3830","I","Value imputed by a receiving agency",""
"RL","Land Use","686","Senegal","5110","Area","6621","Arable land","2020","2020","1000 ha","3750","I","Value imputed by a receiving agency",""
"RL","Land Use","686","Senegal","5110","Area","6630","Temporary crops","2020","2020","1000 ha","3220","I","Value imputed by a receiving agency",""
"RL","Land Use","686","Senegal","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","686","Senegal","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","530","I","Value imputed by a receiving agency",""
"RL","Land Use","686","Senegal","5110","Area","6650","Permanent crops","2020","2020","1000 ha","80","I","Value imputed by a receiving agency",""
"RL","Land Use","686","Senegal","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","5600","I","Value imputed by a receiving agency",""
"RL","Land Use","688","Serbia","5110","Area","6602","Agriculture","2020","2020","1000 ha","3482","I","Value imputed by a receiving agency",""
"RL","Land Use","688","Serbia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","3482","A","Official figure",""
"RL","Land Use","688","Serbia","5110","Area","6620","Cropland","2020","2020","1000 ha","2811","A","Official figure",""
"RL","Land Use","688","Serbia","5110","Area","6621","Arable land","2020","2020","1000 ha","2604","A","Official figure",""
"RL","Land Use","688","Serbia","5110","Area","6630","Temporary crops","2020","2020","1000 ha","2596","A","Official figure",""
"RL","Land Use","688","Serbia","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","A","Official figure",""
"RL","Land Use","688","Serbia","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","9","A","Official figure",""
"RL","Land Use","688","Serbia","5110","Area","6650","Permanent crops","2020","2020","1000 ha","207","A","Official figure",""
"RL","Land Use","688","Serbia","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","671","A","Official figure",""
"RL","Land Use","690","Seychelles","5110","Area","6602","Agriculture","2020","2020","1000 ha","1.55","I","Value imputed by a receiving agency",""
"RL","Land Use","690","Seychelles","5110","Area","6610","Agricultural land","2020","2020","1000 ha","1.55","I","Value imputed by a receiving agency",""
"RL","Land Use","690","Seychelles","5110","Area","6620","Cropland","2020","2020","1000 ha","1.55","I","Value imputed by a receiving agency",""
"RL","Land Use","690","Seychelles","5110","Area","6621","Arable land","2020","2020","1000 ha","0.15","I","Value imputed by a receiving agency",""
"RL","Land Use","690","Seychelles","5110","Area","6630","Temporary crops","2020","2020","1000 ha","0.1485","I","Value imputed by a receiving agency",""
"RL","Land Use","690","Seychelles","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","690","Seychelles","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","0.0015","I","Value imputed by a receiving agency",""
"RL","Land Use","690","Seychelles","5110","Area","6650","Permanent crops","2020","2020","1000 ha","1.4","I","Value imputed by a receiving agency",""
"RL","Land Use","694","Sierra Leone","5110","Area","6602","Agriculture","2020","2020","1000 ha","3949","I","Value imputed by a receiving agency",""
"RL","Land Use","694","Sierra Leone","5110","Area","6610","Agricultural land","2020","2020","1000 ha","3949","I","Value imputed by a receiving agency",""
"RL","Land Use","694","Sierra Leone","5110","Area","6620","Cropland","2020","2020","1000 ha","1749","I","Value imputed by a receiving agency",""
"RL","Land Use","694","Sierra Leone","5110","Area","6621","Arable land","2020","2020","1000 ha","1584","I","Value imputed by a receiving agency",""
"RL","Land Use","694","Sierra Leone","5110","Area","6630","Temporary crops","2020","2020","1000 ha","1206.417","A","Official figure",""
"RL","Land Use","694","Sierra Leone","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","173.3408","I","Value imputed by a receiving agency",""
"RL","Land Use","694","Sierra Leone","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","204.2422","I","Value imputed by a receiving agency",""
"RL","Land Use","694","Sierra Leone","5110","Area","6650","Permanent crops","2020","2020","1000 ha","165","I","Value imputed by a receiving agency",""
"RL","Land Use","694","Sierra Leone","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","2200","I","Value imputed by a receiving agency",""
"RL","Land Use","702","Singapore","5110","Area","6602","Agriculture","2020","2020","1000 ha","0.66","I","Value imputed by a receiving agency",""
"RL","Land Use","702","Singapore","5110","Area","6610","Agricultural land","2020","2020","1000 ha","0.66","I","Value imputed by a receiving agency",""
"RL","Land Use","702","Singapore","5110","Area","6620","Cropland","2020","2020","1000 ha","0.66","I","Value imputed by a receiving agency",""
"RL","Land Use","702","Singapore","5110","Area","6621","Arable land","2020","2020","1000 ha","0.56","I","Value imputed by a receiving agency",""
"RL","Land Use","702","Singapore","5110","Area","6630","Temporary crops","2020","2020","1000 ha","0.4324","I","Value imputed by a receiving agency",""
"RL","Land Use","702","Singapore","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0.0613","I","Value imputed by a receiving agency",""
"RL","Land Use","702","Singapore","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","0.0664","I","Value imputed by a receiving agency",""
"RL","Land Use","702","Singapore","5110","Area","6650","Permanent crops","2020","2020","1000 ha","0.1","I","Value imputed by a receiving agency",""
"RL","Land Use","703","Slovakia","5110","Area","6602","Agriculture","2020","2020","1000 ha","1936","A","Official figure",""
"RL","Land Use","703","Slovakia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","1883","A","Official figure",""
"RL","Land Use","703","Slovakia","5110","Area","6620","Cropland","2020","2020","1000 ha","1364","A","Official figure",""
"RL","Land Use","703","Slovakia","5110","Area","6621","Arable land","2020","2020","1000 ha","1346","A","Official figure",""
"RL","Land Use","703","Slovakia","5110","Area","6630","Temporary crops","2020","2020","1000 ha","1248","A","Official figure",""
"RL","Land Use","703","Slovakia","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","54","A","Official figure",""
"RL","Land Use","703","Slovakia","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","44","A","Official figure",""
"RL","Land Use","703","Slovakia","5110","Area","6650","Permanent crops","2020","2020","1000 ha","18","A","Official figure",""
"RL","Land Use","703","Slovakia","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","519","A","Official figure",""
"RL","Land Use","703","Slovakia","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","519","A","Official figure",""
"RL","Land Use","705","Slovenia","5110","Area","6602","Agriculture","2020","2020","1000 ha","614.7","A","Official figure",""
"RL","Land Use","705","Slovenia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","610.49","A","Official figure",""
"RL","Land Use","705","Slovenia","5110","Area","6620","Cropland","2020","2020","1000 ha","233.95","A","Official figure",""
"RL","Land Use","705","Slovenia","5110","Area","6621","Arable land","2020","2020","1000 ha","179.1","A","Official figure",""
"RL","Land Use","705","Slovenia","5110","Area","6630","Temporary crops","2020","2020","1000 ha","156.2","I","Value imputed by a receiving agency",""
"RL","Land Use","705","Slovenia","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","22.8","I","Value imputed by a receiving agency",""
"RL","Land Use","705","Slovenia","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","2.03","I","Value imputed by a receiving agency",""
"RL","Land Use","705","Slovenia","5110","Area","6650","Permanent crops","2020","2020","1000 ha","54.85","A","Official figure",""
"RL","Land Use","705","Slovenia","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","376.54","A","Official figure",""
"RL","Land Use","705","Slovenia","5110","Area","6649","Farm buildings and Farmyards","2020","2020","1000 ha","4.21","A","Official figure",""
"RL","Land Use","090","Solomon Islands","5110","Area","6602","Agriculture","2020","2020","1000 ha","104.6","I","Value imputed by a receiving agency",""
"RL","Land Use","090","Solomon Islands","5110","Area","6610","Agricultural land","2020","2020","1000 ha","104.6","I","Value imputed by a receiving agency",""
"RL","Land Use","090","Solomon Islands","5110","Area","6620","Cropland","2020","2020","1000 ha","96.6","I","Value imputed by a receiving agency",""
"RL","Land Use","090","Solomon Islands","5110","Area","6621","Arable land","2020","2020","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","090","Solomon Islands","5110","Area","6630","Temporary crops","2020","2020","1000 ha","17.7578","I","Value imputed by a receiving agency",""
"RL","Land Use","090","Solomon Islands","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","2.517","I","Value imputed by a receiving agency",""
"RL","Land Use","090","Solomon Islands","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","2.7252","I","Value imputed by a receiving agency",""
"RL","Land Use","090","Solomon Islands","5110","Area","6650","Permanent crops","2020","2020","1000 ha","73.6","I","Value imputed by a receiving agency",""
"RL","Land Use","090","Solomon Islands","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","8","I","Value imputed by a receiving agency",""
"RL","Land Use","706","Somalia","5110","Area","6602","Agriculture","2020","2020","1000 ha","44128.1","I","Value imputed by a receiving agency",""
"RL","Land Use","706","Somalia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","44128.1","I","Value imputed by a receiving agency",""
"RL","Land Use","706","Somalia","5110","Area","6620","Cropland","2020","2020","1000 ha","1128.1","I","Value imputed by a receiving agency",""
"RL","Land Use","706","Somalia","5110","Area","6621","Arable land","2020","2020","1000 ha","1100","I","Value imputed by a receiving agency",""
"RL","Land Use","706","Somalia","5110","Area","6630","Temporary crops","2020","2020","1000 ha","849.2861","I","Value imputed by a receiving agency",""
"RL","Land Use","706","Somalia","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","120.378","I","Value imputed by a receiving agency",""
"RL","Land Use","706","Somalia","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","130.3359","I","Value imputed by a receiving agency",""
"RL","Land Use","706","Somalia","5110","Area","6650","Permanent crops","2020","2020","1000 ha","28.1","I","Value imputed by a receiving agency",""
"RL","Land Use","706","Somalia","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","43000","I","Value imputed by a receiving agency",""
"RL","Land Use","710","South Africa","5110","Area","6602","Agriculture","2020","2020","1000 ha","96341","I","Value imputed by a receiving agency",""
"RL","Land Use","710","South Africa","5110","Area","6610","Agricultural land","2020","2020","1000 ha","96341","I","Value imputed by a receiving agency",""
"RL","Land Use","710","South Africa","5110","Area","6620","Cropland","2020","2020","1000 ha","12413","I","Value imputed by a receiving agency",""
"RL","Land Use","710","South Africa","5110","Area","6621","Arable land","2020","2020","1000 ha","12000","I","Value imputed by a receiving agency",""
"RL","Land Use","710","South Africa","5110","Area","6630","Temporary crops","2020","2020","1000 ha","11955","I","Value imputed by a receiving agency",""
"RL","Land Use","710","South Africa","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","18.9215","I","Value imputed by a receiving agency",""
"RL","Land Use","710","South Africa","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","26.0785","I","Value imputed by a receiving agency",""
"RL","Land Use","710","South Africa","5110","Area","6650","Permanent crops","2020","2020","1000 ha","413","I","Value imputed by a receiving agency",""
"RL","Land Use","710","South Africa","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","83928","I","Value imputed by a receiving agency",""
"RL","Land Use","728","South Sudan","5110","Area","6602","Agriculture","2020","2020","1000 ha","28250.7","I","Value imputed by a receiving agency",""
"RL","Land Use","728","South Sudan","5110","Area","6610","Agricultural land","2020","2020","1000 ha","28250.7","A","Official figure",""
"RL","Land Use","728","South Sudan","5110","Area","6620","Cropland","2020","2020","1000 ha","2477.7","A","Official figure",""
"RL","Land Use","728","South Sudan","5110","Area","6621","Arable land","2020","2020","1000 ha","2394.7","I","Value imputed by a receiving agency",""
"RL","Land Use","728","South Sudan","5110","Area","6630","Temporary crops","2020","2020","1000 ha","1848.8958","I","Value imputed by a receiving agency",""
"RL","Land Use","728","South Sudan","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","262.0629","I","Value imputed by a receiving agency",""
"RL","Land Use","728","South Sudan","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","283.7413","I","Value imputed by a receiving agency",""
"RL","Land Use","728","South Sudan","5110","Area","6650","Permanent crops","2020","2020","1000 ha","83","I","Value imputed by a receiving agency",""
"RL","Land Use","728","South Sudan","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","25773","A","Official figure",""
"RL","Land Use","724","Spain","5110","Area","6602","Agriculture","2020","2020","1000 ha","26142.6381","I","Value imputed by a receiving agency",""
"RL","Land Use","724","Spain","5110","Area","6610","Agricultural land","2020","2020","1000 ha","26142.6381","A","Official figure",""
"RL","Land Use","724","Spain","5110","Area","6620","Cropland","2020","2020","1000 ha","16646.3951","A","Official figure",""
"RL","Land Use","724","Spain","5110","Area","6621","Arable land","2020","2020","1000 ha","11639.3981","A","Official figure",""
"RL","Land Use","724","Spain","5110","Area","6630","Temporary crops","2020","2020","1000 ha","7752.181","A","Official figure",""
"RL","Land Use","724","Spain","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","1016.296","A","Official figure",""
"RL","Land Use","724","Spain","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","2870.273","A","Official figure",""
"RL","Land Use","724","Spain","5110","Area","6650","Permanent crops","2020","2020","1000 ha","5006.997","A","Official figure",""
"RL","Land Use","724","Spain","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","9496.243","A","Official figure",""
"RL","Land Use","144","Sri Lanka","5110","Area","6602","Agriculture","2020","2020","1000 ha","2829","I","Value imputed by a receiving agency",""
"RL","Land Use","144","Sri Lanka","5110","Area","6610","Agricultural land","2020","2020","1000 ha","2812","I","Value imputed by a receiving agency",""
"RL","Land Use","144","Sri Lanka","5110","Area","6620","Cropland","2020","2020","1000 ha","2372","I","Value imputed by a receiving agency",""
"RL","Land Use","144","Sri Lanka","5110","Area","6621","Arable land","2020","2020","1000 ha","1372","A","Official figure",""
"RL","Land Use","144","Sri Lanka","5110","Area","6630","Temporary crops","2020","2020","1000 ha","1334","A","Official figure",""
"RL","Land Use","144","Sri Lanka","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","18.2454","I","Value imputed by a receiving agency",""
"RL","Land Use","144","Sri Lanka","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","19.7546","I","Value imputed by a receiving agency",""
"RL","Land Use","144","Sri Lanka","5110","Area","6650","Permanent crops","2020","2020","1000 ha","1000","I","Value imputed by a receiving agency",""
"RL","Land Use","144","Sri Lanka","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","440","I","Value imputed by a receiving agency",""
"RL","Land Use","144","Sri Lanka","5110","Area","6649","Farm buildings and Farmyards","2020","2020","1000 ha","17","A","Official figure",""
"RL","Land Use","729","Sudan","5110","Area","6602","Agriculture","2020","2020","1000 ha","112665","I","Value imputed by a receiving agency",""
"RL","Land Use","729","Sudan","5110","Area","6610","Agricultural land","2020","2020","1000 ha","112665","I","Value imputed by a receiving agency",""
"RL","Land Use","729","Sudan","5110","Area","6620","Cropland","2020","2020","1000 ha","21211","I","Value imputed by a receiving agency",""
"RL","Land Use","729","Sudan","5110","Area","6621","Arable land","2020","2020","1000 ha","20995","I","Value imputed by a receiving agency",""
"RL","Land Use","729","Sudan","5110","Area","6630","Temporary crops","2020","2020","1000 ha","20452","I","Value imputed by a receiving agency",""
"RL","Land Use","729","Sudan","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","54","I","Value imputed by a receiving agency",""
"RL","Land Use","729","Sudan","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","489","I","Value imputed by a receiving agency",""
"RL","Land Use","729","Sudan","5110","Area","6650","Permanent crops","2020","2020","1000 ha","216","I","Value imputed by a receiving agency",""
"RL","Land Use","729","Sudan","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","91454","I","Value imputed by a receiving agency",""
"RL","Land Use","740","Suriname","5110","Area","6602","Agriculture","2020","2020","1000 ha","80","I","Value imputed by a receiving agency",""
"RL","Land Use","740","Suriname","5110","Area","6610","Agricultural land","2020","2020","1000 ha","80","A","Official figure",""
"RL","Land Use","740","Suriname","5110","Area","6620","Cropland","2020","2020","1000 ha","65","A","Official figure",""
"RL","Land Use","740","Suriname","5110","Area","6621","Arable land","2020","2020","1000 ha","60","A","Official figure",""
"RL","Land Use","740","Suriname","5110","Area","6630","Temporary crops","2020","2020","1000 ha","46.3247","I","Value imputed by a receiving agency",""
"RL","Land Use","740","Suriname","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","6.5661","I","Value imputed by a receiving agency",""
"RL","Land Use","740","Suriname","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","7.1092","I","Value imputed by a receiving agency",""
"RL","Land Use","740","Suriname","5110","Area","6650","Permanent crops","2020","2020","1000 ha","5","A","Official figure",""
"RL","Land Use","740","Suriname","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","16","A","Official figure",""
"RL","Land Use","752","Sweden","5110","Area","6602","Agriculture","2020","2020","1000 ha","3134","A","Official figure",""
"RL","Land Use","752","Sweden","5110","Area","6610","Agricultural land","2020","2020","1000 ha","3006","A","Official figure",""
"RL","Land Use","752","Sweden","5110","Area","6620","Cropland","2020","2020","1000 ha","2542","A","Official figure",""
"RL","Land Use","752","Sweden","5110","Area","6621","Arable land","2020","2020","1000 ha","2539","A","Official figure",""
"RL","Land Use","752","Sweden","5110","Area","6630","Temporary crops","2020","2020","1000 ha","1332","A","Official figure",""
"RL","Land Use","752","Sweden","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","1065","A","Official figure",""
"RL","Land Use","752","Sweden","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","142","A","Official figure",""
"RL","Land Use","752","Sweden","5110","Area","6650","Permanent crops","2020","2020","1000 ha","3","A","Official figure",""
"RL","Land Use","752","Sweden","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","464","A","Official figure",""
"RL","Land Use","752","Sweden","5110","Area","6649","Farm buildings and Farmyards","2020","2020","1000 ha","128","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6602","Agriculture","2020","2020","1000 ha","1531.6463","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6610","Agricultural land","2020","2020","1000 ha","1502.4369","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6620","Cropland","2020","2020","1000 ha","425.0371","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6621","Arable land","2020","2020","1000 ha","399.8415","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6630","Temporary crops","2020","2020","1000 ha","271.576","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","125.3925","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","2.8729","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6650","Permanent crops","2020","2020","1000 ha","25.1956","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","1077.3998","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","613.014","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","464.3858","A","Official figure",""
"RL","Land Use","756","Switzerland","5110","Area","6649","Farm buildings and Farmyards","2020","2020","1000 ha","29.2095","A","Official figure",""
"RL","Land Use","760","Syrian Arab Republic","5110","Area","6602","Agriculture","2020","2020","1000 ha","13913.376","I","Value imputed by a receiving agency",""
"RL","Land Use","760","Syrian Arab Republic","5110","Area","6610","Agricultural land","2020","2020","1000 ha","13913.376","A","Official figure",""
"RL","Land Use","760","Syrian Arab Republic","5110","Area","6620","Cropland","2020","2020","1000 ha","5726.617","A","Official figure",""
"RL","Land Use","760","Syrian Arab Republic","5110","Area","6621","Arable land","2020","2020","1000 ha","4660.617","I","Value imputed by a receiving agency",""
"RL","Land Use","760","Syrian Arab Republic","5110","Area","6630","Temporary crops","2020","2020","1000 ha","3218.525","I","Value imputed by a receiving agency",""
"RL","Land Use","760","Syrian Arab Republic","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","760","Syrian Arab Republic","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","1442.092","A","Official figure",""
"RL","Land Use","760","Syrian Arab Republic","5110","Area","6650","Permanent crops","2020","2020","1000 ha","1066","I","Value imputed by a receiving agency",""
"RL","Land Use","760","Syrian Arab Republic","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","8186.759","A","Official figure",""
"RL","Land Use","760","Syrian Arab Republic","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","8186.759","I","Value imputed by a receiving agency",""
"RL","Land Use","762","Tajikistan","5110","Area","6602","Agriculture","2020","2020","1000 ha","3862.7","A","Official figure",""
"RL","Land Use","762","Tajikistan","5110","Area","6610","Agricultural land","2020","2020","1000 ha","3862.7","A","Official figure",""
"RL","Land Use","762","Tajikistan","5110","Area","6620","Cropland","2020","2020","1000 ha","1041","A","Official figure",""
"RL","Land Use","762","Tajikistan","5110","Area","6621","Arable land","2020","2020","1000 ha","839.4","A","Official figure",""
"RL","Land Use","762","Tajikistan","5110","Area","6630","Temporary crops","2020","2020","1000 ha","818.8","A","Official figure",""
"RL","Land Use","762","Tajikistan","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","762","Tajikistan","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","20.6","A","Official figure",""
"RL","Land Use","762","Tajikistan","5110","Area","6650","Permanent crops","2020","2020","1000 ha","201.6","A","Official figure",""
"RL","Land Use","762","Tajikistan","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","2821.7","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6602","Agriculture","2020","2020","1000 ha","23271.8997","I","Value imputed by a receiving agency",""
"RL","Land Use","764","Thailand","5110","Area","6610","Agricultural land","2020","2020","1000 ha","23271.8997","I","Value imputed by a receiving agency",""
"RL","Land Use","764","Thailand","5110","Area","6620","Cropland","2020","2020","1000 ha","22471.8997","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2020","2020","1000 ha","16823.5997","I","Value imputed by a receiving agency",""
"RL","Land Use","764","Thailand","5110","Area","6630","Temporary crops","2020","2020","1000 ha","13103.6349","I","Value imputed by a receiving agency",""
"RL","Land Use","764","Thailand","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","3457.6648","I","Value imputed by a receiving agency",""
"RL","Land Use","764","Thailand","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","262.3","I","Value imputed by a receiving agency",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2020","2020","1000 ha","5648.3","I","Value imputed by a receiving agency",""
"RL","Land Use","764","Thailand","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","800","I","Value imputed by a receiving agency",""
"RL","Land Use","626","Timor-Leste","5110","Area","6602","Agriculture","2020","2020","1000 ha","341.4","I","Value imputed by a receiving agency",""
"RL","Land Use","626","Timor-Leste","5110","Area","6610","Agricultural land","2020","2020","1000 ha","341.4","I","Value imputed by a receiving agency",""
"RL","Land Use","626","Timor-Leste","5110","Area","6620","Cropland","2020","2020","1000 ha","191.4","I","Value imputed by a receiving agency",""
"RL","Land Use","626","Timor-Leste","5110","Area","6621","Arable land","2020","2020","1000 ha","111.5","I","Value imputed by a receiving agency",""
"RL","Land Use","626","Timor-Leste","5110","Area","6630","Temporary crops","2020","2020","1000 ha","108.3561","I","Value imputed by a receiving agency",""
"RL","Land Use","626","Timor-Leste","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0.6006","I","Value imputed by a receiving agency",""
"RL","Land Use","626","Timor-Leste","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","2.5432","I","Value imputed by a receiving agency",""
"RL","Land Use","626","Timor-Leste","5110","Area","6650","Permanent crops","2020","2020","1000 ha","79.9","I","Value imputed by a receiving agency",""
"RL","Land Use","626","Timor-Leste","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","768","Togo","5110","Area","6602","Agriculture","2020","2020","1000 ha","3820","I","Value imputed by a receiving agency",""
"RL","Land Use","768","Togo","5110","Area","6610","Agricultural land","2020","2020","1000 ha","3820","I","Value imputed by a receiving agency",""
"RL","Land Use","768","Togo","5110","Area","6620","Cropland","2020","2020","1000 ha","2820","I","Value imputed by a receiving agency",""
"RL","Land Use","768","Togo","5110","Area","6621","Arable land","2020","2020","1000 ha","2650","I","Value imputed by a receiving agency",""
"RL","Land Use","768","Togo","5110","Area","6630","Temporary crops","2020","2020","1000 ha","2046.0074","I","Value imputed by a receiving agency",""
"RL","Land Use","768","Togo","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","290.0015","I","Value imputed by a receiving agency",""
"RL","Land Use","768","Togo","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","313.9911","I","Value imputed by a receiving agency",""
"RL","Land Use","768","Togo","5110","Area","6650","Permanent crops","2020","2020","1000 ha","170","I","Value imputed by a receiving agency",""
"RL","Land Use","768","Togo","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","1000","I","Value imputed by a receiving agency",""
"RL","Land Use","772","Tokelau","5110","Area","6602","Agriculture","2020","2020","1000 ha","0.6","I","Value imputed by a receiving agency",""
"RL","Land Use","772","Tokelau","5110","Area","6610","Agricultural land","2020","2020","1000 ha","0.6","I","Value imputed by a receiving agency",""
"RL","Land Use","772","Tokelau","5110","Area","6620","Cropland","2020","2020","1000 ha","0.6","I","Value imputed by a receiving agency",""
"RL","Land Use","772","Tokelau","5110","Area","6650","Permanent crops","2020","2020","1000 ha","0.6","I","Value imputed by a receiving agency",""
"RL","Land Use","776","Tonga","5110","Area","6602","Agriculture","2020","2020","1000 ha","35","I","Value imputed by a receiving agency",""
"RL","Land Use","776","Tonga","5110","Area","6610","Agricultural land","2020","2020","1000 ha","35","I","Value imputed by a receiving agency",""
"RL","Land Use","776","Tonga","5110","Area","6620","Cropland","2020","2020","1000 ha","31","I","Value imputed by a receiving agency",""
"RL","Land Use","776","Tonga","5110","Area","6621","Arable land","2020","2020","1000 ha","20","I","Value imputed by a receiving agency",""
"RL","Land Use","776","Tonga","5110","Area","6630","Temporary crops","2020","2020","1000 ha","8.4958","I","Value imputed by a receiving agency",""
"RL","Land Use","776","Tonga","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","1.2042","I","Value imputed by a receiving agency",""
"RL","Land Use","776","Tonga","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","10.3","I","Value imputed by a receiving agency",""
"RL","Land Use","776","Tonga","5110","Area","6650","Permanent crops","2020","2020","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","776","Tonga","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","4","I","Value imputed by a receiving agency",""
"RL","Land Use","780","Trinidad and Tobago","5110","Area","6602","Agriculture","2020","2020","1000 ha","54","I","Value imputed by a receiving agency",""
"RL","Land Use","780","Trinidad and Tobago","5110","Area","6610","Agricultural land","2020","2020","1000 ha","54","I","Value imputed by a receiving agency",""
"RL","Land Use","780","Trinidad and Tobago","5110","Area","6620","Cropland","2020","2020","1000 ha","47","I","Value imputed by a receiving agency",""
